Name;Level;TID;InfoTID;DisableProduction;SpellForgeLevel;LaboratoryLevel;DonateCost;HousingSpace;TrainingTime;DeployTimeMS;ChargingTimeMS;HitTimeMS;UpgradeTimeH;UpgradeResource;UpgradeCost;BoostTimeMS;SpeedBoost;SpeedBoost2;JumpHousingLimit;JumpBoostMS;DamageBoostPercent;BuildingDamageBoostPercent;Damage;TroopDamagePermil;BuildingDamagePermil;ExecuteHealthPermil;DamagePermilMin;PreferredDamagePermilMin;Radius;NumberOfHits;RandomRadius;TimeBetweenHitsMS;IconSWF;IconExportName;BigPicture;PreDeployEffect;DeployEffect;DeployEffect2Delay;DeployEffect2;ChargingEffect;HitEffect;RandomRadiusAffectsOnlyGfx;FreezeTimeMS;SpawnObstacle;NumObstacles;StrengthWeight;ProductionBuilding;TargetInfoString;PreferredTarget;PreferredTargetDamageMod;HeroDamageMultiplier;ShieldProjectileSpeed;ShieldProjectileDamageMod;ExtraHealthPermil;ExtraHealthMin;ExtraHealthMax;PoisonDPS;PoisonIncreaseSlowly;AttackSpeedBoost;BoostLinkedToPoison;PoisonAffectAir;ScaleDeployEffects;ShieldTime;ShieldProtectionPercent;MaxUnitsHit;EnemyDeployEffect;SnapToGrid;DuplicateHousing;DuplicateLifetime;SummonTroop;UnitsToSpawn;ShrinkReduceSpeedRatio;ShrinkHitpointsRatio;SpawnDuration;SpawnFirstGroupSize;DamageTHPercent;ScaleByTH;EnabledByCalendar;VillageType;PauseCombatComponentsMs;UpgradeLevelByTH;ChangeTeamTime;InvisibilityTime;FreezeOuterTimeMS;ConeAngle;FreezePercent;MinRadius;MinDamage;StunTimeMS;TornadoForce1;TornadoForce2;TornadoForce3;TornadoForce4;TornadoForce5;TornadoForceAir1;TornadoForceAir2;TornadoForceAir3;TornadoForceAir4;TornadoForceAir5;TornadoRotationSpeed;TornadoSpeedTowardsCenter;TornadoInnerRadius;TornadoInnerForcePercent;TornadoOuterForcePercent;ChainSpell;AffectsSiegeMachines;BoostDefenders;ImmunitySiegeMachines;ImmunityOtherCharacters;ImmunityTH_CC;ImmunityStorages;ImmunityWalls;ImmunityOtherBuildings;CapitalAttackCount;DestroyWalls;RecallHousing
PoisonST;1;TID_POISON_CLOUD_TOWER;TID_POISON_CLOUD_INFO;TRUE;1;1;5;1;180;0;0;0;8;DarkElixir;12000;500;-35;-35;100;400;160;75;1;0;58;0;0;0;500;30;0;400;sc/ui.sc;icon_spell_toxic;icon_spell_toxic;Invisibility_Predeploy;Toxic deploy ground halloween ST;2500;Toxic deploy halloween ST;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;-160;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;FALSE;-35;TRUE;TRUE;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;TRUE;;;TRUE;TRUE;TRUE;TRUE;0;;0
Unused3;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;160;75;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Invisibility_Predeploy;Toxic deploy ground halloween ST;2500;Toxic deploy halloween ST;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
RageST;1;TID_HASTE_TOWER;TID_HASTE_INFO;TRUE;1;1;10;2;360;0;300;400;12;Elixir;400000;1000;30;15;100;400;100;100;390;0;58;0;0;0;600;60;400;300;sc/ui.sc;icon_spell_rage;icon_spell_rage;Invisibility_Predeploy;Rage deploy ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;100;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;0
Unused4;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;10;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;100;100;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Invisibility_Predeploy;Rage deploy ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
InvisibilityST;1;TID_INVISIBILITY_SPELL_TOWER;TID_INVISIBILITY_SPELL_INFO;TRUE;1;1;5;1;180;0;300;400;192;Elixir;8000000;0;0;0;100;400;100;100;0;0;58;0;0;0;450;18;200;250;sc/ui.sc;icon_spell_invisibility;icon_spell_invisibility;Invisibility_Predeploy;Invisibility ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;225;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;TRUE;;;;TRUE;;0;;0
Unused5;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;100;100;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Invisibility_Predeploy;Invisibility ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
Unused6;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;100;100;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Invisibility_Predeploy;Invisibility ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
Unused7;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;100;100;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Invisibility_Predeploy;Invisibility ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
Unused8;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;5;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;100;100;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Invisibility_Predeploy;Invisibility ST;2500;Rage deploy top;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;0
Recall;1;TID_SPELL_RECALL;TID_SPELL_RECALL_INFO;FALSE;7;1;10;2;360;800;0;100;276;Elixir;7500000;0;0;0;100;400;100;100;0;0;58;0;0;0;500;1;200;100;sc/ui.sc;icon_spell_recall;icon_spell_recall;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;120;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;72
Recall;2;TID_SPELL_RECALL;TID_SPELL_RECALL_INFO;FALSE;7;11;10;2;360;800;0;100;372;Elixir;14000000;0;0;0;100;400;100;100;0;0;58;0;0;0;500;1;200;100;sc/ui.sc;icon_spell_recall;icon_spell_recall;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;130;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;78
Recall;3;TID_SPELL_RECALL;TID_SPELL_RECALL_INFO;FALSE;7;12;10;2;360;800;0;100;420;Elixir;17500000;0;0;0;100;400;100;100;0;0;58;0;0;0;500;1;200;100;sc/ui.sc;icon_spell_recall;icon_spell_recall;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;140;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;84
Recall;4;TID_SPELL_RECALL;TID_SPELL_RECALL_INFO;FALSE;7;13;10;2;360;800;0;100;420;Elixir;17500000;0;0;0;100;400;100;100;0;0;58;0;0;0;500;1;200;100;sc/ui.sc;icon_spell_recall;icon_spell_recall;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;150;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;0;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;90
Unused9;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;10;1;180;0;0;0;72;Elixir;0;0;0;0;100;400;100;100;390;0;58;0;0;0;500;1;0;0;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;TRUE;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;60;;-35;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;TRUE;;;;;;;;0;;90
PoisonLizardAttack;1;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;10;1;180;0;0;0;72;Elixir;0;500;-26;-26;100;400;100;100;390;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;80;FALSE;-35;TRUE;TRUE;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;TRUE;;;TRUE;TRUE;TRUE;TRUE;0;;90
PoisonLizardAttack;2;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;10;1;180;0;0;0;72;Elixir;0;500;-34;-34;100;400;100;100;390;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;100;;-45;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;90
PoisonLizardAttack;3;TID_FREEZE_SPELL;TID_FREEZE_SPELL_INFO;TRUE;4;8;10;1;180;0;0;0;72;Elixir;0;500;-38;-38;100;400;100;100;390;0;58;0;0;0;400;40;0;400;sc/ui.sc;icon_spell_freeze;icon_spell_freeze;Recall_Predeploy;RecallDeployAuraGround;2500;RecallDeployAuraTop;Lightning Spell;Ice Breaker Hit lvl1;;4250;Birthday TombStone;3;1000;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;25;20;0;0;10;0;50;120;;-50;;;;8000;100;0;Elite Valkyrie Rage deploy enemy;;38;30000;SpellBat;22;-50;50;13200;1;70;;;1;2000;0;0;600;3666;90;50;100;130;2000;400;300;200;100;100;500;400;300;200;150;-180;75;70;100;65;0;;;;;;;;;0;;90
