Name;BuildingLevel;TID;InfoTID;BuildingClass;SecondaryTargetingClass;ShopBuildingClass;SWF;ExportName;ExportNameNpc;ExportNameConstruction;ExportNameLocked;BuildTimeD;BuildTimeH;BuildTimeM;BuildTimeS;BuildResource;BuildCost;TownHallLevel;CapitalHallLevel;Width;Height;Icon;ExportNameBuildAnim;ExportNameUpgradeAnim;MaxStoredGold;MaxStoredElixir;MaxStoredDarkElixir;MaxStoredWarGold;MaxStoredWarElixir;MaxStoredWarDarkElixir;MaxStoredGold2;MaxStoredElixir2;PercentageStoredGold;PercentageStoredElixir;PercentageStoredDarkElixir;LootOnDestruction;Bunker;Village2Housing;HousingSpace;HousingSpaceAlt;HousingSpaceSiege;ProducesResource;ResourcePer100Hours;ResourceMax;ResourceIconLimit;UnitProduction;UpgradesUnitType;ProducesUnitsOfType;LevelRequirementTID;BoostCost;FreeBoost;Hitpoints;RegenTime;AttackRange;AltAttackMode;AltAttackRange;PrepareSpeed;AttackSpeed;AltAttackSpeed;CoolDownOverride;DPS;AltDPS;Damage;PreferredTarget;PreferredTargetDamageMod;RandomHitPosition;DestroyEffect;DestroyDamageEffect;AttackEffect;AttackEffect2;ChainAttackDistance;ChainAttackMaxTargets;ChainAttackDelay;ChainAttackDamageReductionPercent;AttackEffectAlt;HitEffect;Projectile;AltProjectile;ExportNameDamagedSWF;ExportNameDamaged;BuildingW;BuildingH;BaseGfx;ExportNameBase;AirTargets;GroundTargets;MultiTargets;NumMultiTargets;AltAirTargets;AltGroundTargets;AltMultiTargets;AmmoCount;AmmoResource;AmmoCost;MinAttackRange;DamageRadius;PushBack;WallCornerPieces;LoadAmmoEffect;NoAmmoEffect;ToggleAttackModeEffect;PickUpEffect;PlacingEffect;AnimateTurret;DefenderCharacter;DefenderCount;DefenderZ;AltDefenderZ;DestructionXP;Locked;StartingHomeCount;Hidden;AOESpell;AOESpellAlternate;TriggerRadius;ExportNameTriggered;AppearEffect;ForgesSpells;ForgesMiniSpells;IsHeroBarrack;HeroType;IncreasingDamage;DPSLv2;DPSLv3;DPSMulti;Lv2SwitchTime;Lv3SwitchTime;AttackEffectLv2;AttackEffectLv3;TransitionEffectLv2;TransitionEffectLv3;AltNumMultiTargets;PreventsHealing;StrengthWeight;AlternatePickNewTargetDelay;AltBuildResource;SpeedMod;StatusEffectTime;ShockwavePushStrength;ShockwaveArcLength;ShockwaveExpandRadius;TargetingConeAngle;AimRotateStep;PenetratingProjectile;PenetratingRadius;PenetratingExtraRange;TurnSpeed;NeedsAim;TargetGroups;TargetGroupsRadius;HitSpell;HitSpellLevel;ExportNameBeamStart;ExportNameBeamEnd;Damage2;Damage2Radius;Damage2Delay;Damage2Min;Damage2FalloffStart;Damage2FalloffEnd;HitEffect2;WakeUpSpeed;WakeUpSpace;PreAttackEffect;ShareHeroCombatData;BurstCount;BurstDelay;AltBurstCount;AltBurstDelay;DummyProjectileCount;DieDamage;DieDamageRadius;DieDamageEffect;DieDamageDelay;IsRed;VillageType;WallBlockX;WallBlockY;RedMul;GreenMul;BlueMul;RedAdd;GreenAdd;BlueAdd;DefenceTroopCount;DefenceTroopCharacter;DefenceTroopCharacter2;DefenceTroopLevel;AmountCanBeUpgraded;SelfAsAoeCenter;NewTargetAttackDelay;GearUpBuilding;GearUpLevelRequirement;GearUpResource;GearUpCost;GearUpTime;GearUpTID;StartUpgradeBoosterCost;ActivateCombatOnDamageTaken;ActivatedCombatAddBuildingClass;CombatActivationDelay;CombatActivationEffect;Weapon;HintPriority;UpgradeTasks;UpgradeTasksRequired;AnimationActionFrame;SpellOnNearbyDamage;DamagePermilHp;ProjectileVariantByTargetMaxHP;DefaultProjectileVariant;PreviewScenario;CustomTargetHitBuildingInRange;UnlockWeaponMode
Guard Post;4;TID_BUILDING_GUARD_POST;TID_GUARD_POST_INFO;Defense;Resource;Army;sc/buildings2.sc;GuardPost_lvl4;new_TH_lvl1;air_mortar_const;adv_archer_tower_broken;1;0;0;0;Gold2;320000;4;4;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;457;1;1000;;700;600;800;500;3000;56;86;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Air Defence Mini Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Air Defence Mini hit3;FireworkMini6;Tower Arrow LOW;0;rockWood_destructed_tiles2;1;1;-1;newVillage_guard_post_lvl1;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Worker Building Pickup;Worker Building Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;265;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;3;Barbarian2;Archer2;8;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;AirDefense2;;0
Guard Post;5;TID_BUILDING_GUARD_POST;TID_GUARD_POST_INFO;Defense;Resource;Army;sc/buildings2.sc;GuardPost_lvl5;new_TH_lvl1;air_mortar_const;adv_archer_tower_broken;2;0;0;0;Gold2;1000000;5;5;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;526;1;1000;;700;600;800;500;3000;56;86;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Air Defence Mini Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Air Defence Mini hit3;FireworkMini6;Tower Arrow LOW;0;rockWood_destructed_tiles2;1;1;-1;newVillage_guard_post_lvl1;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Worker Building Pickup;Worker Building Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;212;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;4;Barbarian2;Archer2;10;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;AirDefense2;;0
Guard Post;6;TID_BUILDING_GUARD_POST;TID_GUARD_POST_INFO;Defense;Resource;Army;sc/buildings2.sc;GuardPost_lvl6;new_TH_lvl1;air_mortar_const;adv_archer_tower_broken;2;0;0;0;Gold2;1400000;6;6;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;605;1;1000;;700;600;800;500;3000;56;86;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Air Defence Mini Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Air Defence Mini hit3;FireworkMini6;Tower Arrow LOW;0;rockWood_destructed_tiles2;1;1;-1;newVillage_guard_post_lvl1;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Worker Building Pickup;Worker Building Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;212;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;4;Barbarian2;Archer2;12;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;AirDefense2;;0
Guard Post;7;TID_BUILDING_GUARD_POST;TID_GUARD_POST_INFO;Defense;Resource;Army;sc/buildings2.sc;GuardPost_lvl7;new_TH_lvl1;air_mortar_const;adv_archer_tower_broken;3;0;0;0;Gold2;2300000;7;7;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;696;1;1000;;700;600;800;500;3000;56;86;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Air Defence Mini Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Air Defence Mini hit3;FireworkMini6;Tower Arrow LOW;0;rockWood_destructed_tiles2;1;1;-1;newVillage_guard_post_lvl1;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Worker Building Pickup;Worker Building Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;190;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;14;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;AirDefense2;;0
Guard Post;8;TID_BUILDING_GUARD_POST;TID_GUARD_POST_INFO;Defense;Resource;Army;sc/buildings2.sc;GuardPost_lvl8;new_TH_lvl1;air_mortar_const;adv_archer_tower_broken;4;0;0;0;Gold2;3200000;8;8;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;800;1;1000;;700;600;800;500;3000;56;86;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Air Defence Mini Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Air Defence Mini hit3;FireworkMini6;Tower Arrow LOW;0;rockWood_destructed_tiles2;1;1;-1;newVillage_guard_post_lvl1;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Worker Building Pickup;Worker Building Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;190;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;16;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;AirDefense2;;0
Guard Post;9;TID_BUILDING_GUARD_POST;TID_GUARD_POST_INFO;Defense;Resource;Army;sc/buildings2.sc;GuardPost_lvl9;new_TH_lvl1;air_mortar_const;adv_archer_tower_broken;5;0;0;0;Gold2;4100000;9;9;2;2;0;teslatower_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;840;1;1000;;700;600;800;500;3000;56;86;37;0;0;;Building Destroyed;Bomb Tower Destroyed4;Air Defence Mini Attack;Tesla Attack_8_Secondary;0;0;0;0;0;Air Defence Mini hit3;FireworkMini6;Tower Arrow LOW;0;rockWood_destructed_tiles2;1;1;-1;newVillage_guard_post_lvl1;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Worker Building Pickup;Worker Building Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;190;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;AirDefense2;;0
Mega Tesla;1;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl1;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;1;0;0;0;Gold2;3000000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;700;1;750;;700;600;4000;500;3000;56;86;440;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;TRUE;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1493;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;2;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl2;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;1;0;0;0;Gold2;3100000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;805;1;750;;700;600;4000;500;3000;56;86;484;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1522;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;3;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl3;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;2;0;0;0;Gold2;3200000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;926;1;750;;700;600;4000;500;3000;56;86;532;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1552;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;4;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl4;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;2;0;0;0;Gold2;3300000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1065;1;750;;700;600;4000;500;3000;56;86;586;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1583;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;5;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl5;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;3;0;0;0;Gold2;3400000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1225;1;750;;700;600;4000;500;3000;56;86;644;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1614;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;6;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl6;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;3;0;0;0;Gold2;3600000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1409;1;750;;700;600;4000;500;3000;56;86;709;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1646;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;7;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl7;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;4;0;0;0;Gold2;3800000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1620;1;750;;700;600;4000;500;3000;56;86;779;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1678;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
Mega Tesla;8;TID_BUILDING_MEGA_TESLA;TID_MEGA_TESLA_INFO;Defense;Resource;Army;sc/buildings2.sc;mega_tesla_lvl8;new_TH_lvl1;tower_turret_const;adv_archer_tower_broken;5;0;0;0;Gold2;4000000;8;8;3;3;0;tower_turret_upg;doom_cannon_lvl4_upgrade;2000000;2000000;350000;4000000;4000000;20000;2000000;2000000;0;0;20;;;20;20;1;1;Gold2;400000;96000;140;55;UNIT;1;TID_REQUIRED_BARRACK_LEVEL;0;;1863;1;750;;700;600;4000;500;3000;56;86;857;0;0;;Building Destroyed;Bomb Tower Destroyed4;MegaTesla Attack_1;Tesla Attack_8_Secondary;400;2;0;0;MegaTesla Attack_1_chain;Mega Tesla Hit;FireworkMini6;Tower Arrow LOW;0;wood_destructed_tiles2;2;2;-1;defense_tower_turret_base;TRUE;;;0;;;;30;Elixir;55000;400;150;100;Looping;Artillery Load;Artillery No Ammo;Bow Target;Tesla Pickup;Tesla Placing;;Archer6;2;160;68;9;;1;;0;0;600;teslatower_lvl9;Tesla Appear;;;;Grand Warden;;240;2400;116;1500;5250;Dark Tower lvl3 Attack 2;Dark Tower lvl3 Attack 3;Dark Tower Up 2;Dark Tower Up 3;6;;1711;50;Elixir2;0;0;400;700;250;105;45;;0;0;0;;;500;0;0;beam_up;beam_down;0;0;0;0;0;0;0;1125;200;Artillery PreAttack;;3;64;3;500;0;550;275;Bomb Tower Explode;1000;;1;0,0,0,0,0;0,-2,2,-1,1;245;245;255;0;0;10;5;Barbarian2;Archer2;18;200;;0;Multi Mortar;7;Gold;8000000;20160;TID_GEAR_UP_MORTAR;8;1;Defense;500;0;GoblinTh02;150;0;0;0;0;0;0;0;Defense2;;0
